tid,rid,date,year,start_time,end_time,birds_seen,points_surveyed
3145,568,1991-05-27T22:00:00Z,1991,05:20:00,09:30:00,250,20
3146,568,1992-05-28T22:00:00Z,1992,05:30:00,09:30:00,247,20
3147,1525,1987-05-23T22:00:00Z,1987,07:50:00,11:15:00,162,20
3148,1526,1987-05-25T22:00:00Z,1987,05:00:00,08:00:00,217,20
3149,1526,1988-06-01T22:00:00Z,1988,05:00:00,07:50:00,205,20
3150,1526,1989-05-23T22:00:00Z,1989,05:00:00,08:00:00,209,20
3151,571,1987-05-25T22:00:00Z,1987,04:55:00,07:35:00,158,20
3152,571,1988-05-27T22:00:00Z,1988,04:49:00,07:29:00,141,20
3153,571,1989-06-01T22:00:00Z,1989,04:57:00,07:48:00,169,20
3154,571,1990-05-18T22:00:00Z,1990,04:51:00,07:51:00,161,20
3155,571,1991-05-28T22:00:00Z,1991,04:55:00,07:46:00,191,20
3156,571,1992-05-22T22:00:00Z,1992,04:59:00,07:55:00,192,20
3157,571,1993-06-01T22:00:00Z,1993,04:45:00,07:40:00,158,20
3158,571,1994-05-22T22:00:00Z,1994,05:04:00,08:08:00,160,20
3159,571,1995-05-25T22:00:00Z,1995,05:00:00,07:53:00,139,20
3160,573,1987-05-30T22:00:00Z,1987,06:30:00,09:30:00,165,20
3161,573,1988-05-23T22:00:00Z,1988,06:30:00,09:30:00,151,20
3162,573,1989-06-03T22:00:00Z,1989,06:30:00,09:30:00,126,20
3163,573,1990-06-03T22:00:00Z,1990,06:30:00,10:00:00,148,20
3164,573,1991-06-04T22:00:00Z,1991,06:30:00,10:00:00,131,20
3165,1527,1987-05-27T22:00:00Z,1987,05:30:00,10:05:00,162,20
3166,1527,1988-05-26T22:00:00Z,1988,05:20:00,09:30:00,166,20
3167,1527,1989-05-27T22:00:00Z,1989,05:20:00,09:35:00,159,19
3168,576,1987-06-12T22:00:00Z,1987,06:15:00,12:30:00,151,20
3169,576,1988-06-07T22:00:00Z,1988,06:05:00,12:25:00,194,20
3170,576,1989-06-09T22:00:00Z,1989,06:00:00,12:00:00,178,20
3171,576,1990-06-09T22:00:00Z,1990,06:15:00,12:05:00,183,20
3172,576,1991-06-08T22:00:00Z,1991,06:05:00,12:05:00,215,20
3173,576,1992-06-12T22:00:00Z,1992,06:00:00,11:55:00,199,20
3174,576,1993-06-05T22:00:00Z,1993,05:55:00,11:55:00,236,20
3175,576,1994-06-10T22:00:00Z,1994,06:00:00,11:50:00,221,20
3176,576,1995-06-06T22:00:00Z,1995,06:00:00,10:35:00,196,20
3177,576,1996-06-11T22:00:00Z,1996,06:00:00,10:35:00,189,20
3178,576,1997-06-10T22:00:00Z,1997,06:00:00,10:45:00,179,20
3179,576,1998-06-10T22:00:00Z,1998,06:00:00,10:40:00,191,20
3180,576,1999-06-10T22:00:00Z,1999,05:55:00,10:25:00,192,20
3181,576,2001-06-09T22:00:00Z,2001,06:00:00,10:30:00,216,20
3182,576,2002-06-08T22:00:00Z,2002,06:05:00,10:45:00,209,20
3183,578,1987-06-12T22:00:00Z,1987,07:10:00,10:40:00,143,20
3184,578,1988-06-11T22:00:00Z,1988,07:03:00,10:45:00,147,20
3185,578,1989-06-10T22:00:00Z,1989,07:05:00,11:00:00,142,20
3186,578,1990-06-02T22:00:00Z,1990,07:15:00,11:05:00,126,20
3187,578,1992-06-12T22:00:00Z,1992,07:15:00,11:15:00,121,20
3188,578,1994-06-10T22:00:00Z,1994,07:30:00,13:30:00,109,20
3189,578,1995-06-04T22:00:00Z,1995,07:30:00,13:30:00,115,20
3190,578,1996-06-06T22:00:00Z,1996,07:00:00,13:00:00,118,20
3191,1528,1987-06-19T22:00:00Z,1987,06:02:00,10:32:00,171,20
3192,1528,1988-06-11T22:00:00Z,1988,05:58:00,10:03:00,153,20
3193,1528,1989-06-10T22:00:00Z,1989,05:55:00,09:50:00,166,20
3194,1528,1990-06-09T22:00:00Z,1990,05:50:00,09:40:00,174,20
3195,579,1987-05-16T22:00:00Z,1987,05:00:00,08:55:00,218,20
3196,579,1988-05-15T22:00:00Z,1988,05:00:00,08:50:00,207,20
3197,579,1989-05-19T22:00:00Z,1989,05:05:00,09:05:00,186,20
3198,579,1990-05-15T22:00:00Z,1990,05:05:00,09:00:00,241,20
3199,579,1991-05-18T22:00:00Z,1991,05:00:00,09:00:00,217,20
3200,579,1992-05-16T22:00:00Z,1992,05:00:00,08:45:00,215,20
3201,579,1993-05-21T22:00:00Z,1993,05:00:00,08:00:00,224,20
3202,579,1994-05-20T22:00:00Z,1994,05:00:00,08:59:00,229,20
3203,579,1995-05-19T22:00:00Z,1995,05:04:00,09:01:00,208,20
3204,1529,1987-06-12T22:00:00Z,1987,05:00:00,09:08:00,209,20
3205,1530,1987-05-25T22:00:00Z,1987,05:40:00,09:30:00,116,20
3206,1530,1988-05-28T22:00:00Z,1988,05:28:00,09:09:00,143,20
3207,1531,1988-06-11T22:00:00Z,1988,09:00:00,13:00:00,118,20
3208,1531,1989-06-09T22:00:00Z,1989,09:00:00,12:30:00,118,20
3209,1531,1990-06-02T22:00:00Z,1990,08:45:00,12:00:00,121,20
3210,1531,1991-06-09T22:00:00Z,1991,09:00:00,12:30:00,131,20
3211,1531,1992-06-13T22:00:00Z,1992,09:10:00,12:10:00,135,20
3212,1531,1993-06-16T22:00:00Z,1993,08:45:00,12:15:00,121,20
3213,1531,1994-06-13T22:00:00Z,1994,08:30:00,11:45:00,85,20
3214,1531,1995-06-12T22:00:00Z,1995,08:45:00,11:50:00,111,20
3215,582,1988-05-31T22:00:00Z,1988,03:55:00,07:15:00,260,20
3216,582,1989-06-05T22:00:00Z,1989,04:10:00,07:10:00,276,20
3217,582,1990-06-04T22:00:00Z,1990,04:15:00,07:25:00,277,20
3218,582,1991-06-01T22:00:00Z,1991,04:10:00,07:30:00,309,20
3219,582,1992-06-06T22:00:00Z,1992,03:45:00,07:25:00,261,20
3220,582,1995-06-03T22:00:00Z,1995,03:50:00,07:36:00,262,20
3221,584,1984-06-09T22:00:00Z,1984,04:15:00,04:15:00,148,20
3222,584,1985-06-04T22:00:00Z,1985,04:45:00,04:45:00,174,20
3223,584,1989-06-17T22:00:00Z,1989,09:00:00,12:30:00,59,20
3224,584,1990-06-19T22:00:00Z,1990,09:00:00,14:00:00,63,19
3225,584,1991-06-12T22:00:00Z,1991,09:00:00,14:00:00,56,20
3226,1532,1989-05-14T22:00:00Z,1989,08:05:00,11:30:00,170,20
3227,1532,1990-05-19T22:00:00Z,1990,08:05:00,11:05:00,178,20
3228,1532,1991-05-19T22:00:00Z,1991,08:00:00,11:20:00,147,20
3229,1532,1992-05-23T22:00:00Z,1992,07:50:00,11:15:00,170,20
3230,1532,1993-05-15T22:00:00Z,1993,08:00:00,11:10:00,187,20
3231,1532,1994-05-22T22:00:00Z,1994,07:45:00,11:20:00,178,20
3232,586,1989-06-09T22:00:00Z,1989,06:30:00,10:00:00,137,20
3233,586,1990-06-16T22:00:00Z,1990,07:00:00,10:35:00,111,20
3234,586,1993-06-05T22:00:00Z,1993,06:35:00,10:15:00,170,20
3235,586,1994-06-10T22:00:00Z,1994,06:45:00,10:55:00,109,20
3236,586,1995-06-09T22:00:00Z,1995,06:10:00,09:50:00,133,20
3237,586,1996-06-07T22:00:00Z,1996,06:50:00,10:10:00,163,20
3238,586,1997-06-07T22:00:00Z,1997,06:55:00,10:15:00,132,20
3239,586,1998-06-06T22:00:00Z,1998,06:50:00,10:35:00,152,20
3240,586,2001-06-16T22:00:00Z,2001,07:15:00,10:25:00,138,20
3241,587,1989-06-10T22:00:00Z,1989,05:30:00,08:30:00,116,20
3242,587,1990-06-08T22:00:00Z,1990,05:30:00,09:00:00,106,20
3243,590,1989-06-09T22:00:00Z,1989,06:30:00,12:30:00,221,20
3244,590,1990-06-04T22:00:00Z,1990,06:30:00,12:30:00,226,20
3245,590,1991-06-04T22:00:00Z,1991,06:30:00,12:20:00,216,20
3246,590,1992-06-04T22:00:00Z,1992,06:30:00,12:30:00,221,20
3247,590,1993-06-04T22:00:00Z,1993,06:20:00,12:30:00,228,20
3248,590,1994-06-03T22:00:00Z,1994,06:30:00,12:20:00,215,20
3249,590,1995-06-03T22:00:00Z,1995,06:40:00,12:30:00,215,20
3250,590,1996-06-07T22:00:00Z,1996,06:40:00,12:10:00,209,20
3251,591,1989-06-09T22:00:00Z,1989,10:15:00,15:30:00,166,20
3252,591,1990-06-04T22:00:00Z,1990,10:15:00,14:00:00,187,20
3253,591,1991-06-04T22:00:00Z,1991,10:00:00,14:00:00,169,20
3254,591,1992-06-04T22:00:00Z,1992,10:00:00,14:00:00,132,20
3255,591,1993-06-05T22:00:00Z,1993,10:15:00,14:00:00,190,20
3256,591,1994-06-04T22:00:00Z,1994,09:30:00,13:30:00,170,20
3257,591,1995-06-04T22:00:00Z,1995,09:00:00,14:00:00,200,20
3258,591,1996-06-04T22:00:00Z,1996,09:00:00,14:00:00,137,20
3259,1533,1989-05-27T22:00:00Z,1989,05:10:00,09:00:00,140,20
3260,1533,1990-06-03T22:00:00Z,1990,05:14:00,08:52:00,132,20
3261,1533,1991-06-04T22:00:00Z,1991,05:11:00,08:00:00,149,20
3262,1533,1992-05-27T22:00:00Z,1992,05:11:00,08:53:00,150,20
3263,1533,1993-06-03T22:00:00Z,1993,05:07:00,08:45:00,144,20
3264,594,1989-06-14T22:00:00Z,1989,05:18:00,08:01:00,173,20
3265,594,1990-06-13T22:00:00Z,1990,04:39:00,07:06:00,191,20
3266,594,1991-06-13T22:00:00Z,1991,04:44:00,07:15:00,168,20
3267,594,1992-06-12T22:00:00Z,1992,04:32:00,07:03:00,176,20
3268,594,1993-06-12T22:00:00Z,1993,04:46:00,07:07:00,159,20
3269,594,1994-06-13T22:00:00Z,1994,05:05:00,07:33:00,209,20
3270,594,1995-06-14T22:00:00Z,1995,04:56:00,07:35:00,171,20
3271,594,1996-06-14T22:00:00Z,1996,04:52:00,07:27:00,187,20
3272,594,1997-06-14T22:00:00Z,1997,05:02:00,07:25:00,188,20
3273,594,1998-06-13T22:00:00Z,1998,05:10:00,07:35:00,192,20
3274,594,1999-06-14T22:00:00Z,1999,05:02:00,07:45:00,204,20
3275,594,2001-06-13T22:00:00Z,2001,05:22:00,08:10:00,209,20
3276,594,2002-06-14T22:00:00Z,2002,05:18:00,07:59:00,186,20
3277,596,1990-05-23T22:00:00Z,1990,05:20:00,09:45:00,180,20
3278,596,1991-05-24T22:00:00Z,1991,05:20:00,09:50:00,192,20
3279,596,1992-05-22T22:00:00Z,1992,05:15:00,09:40:00,220,20
3280,596,1993-05-28T22:00:00Z,1993,05:15:00,09:35:00,220,20
3281,596,1994-05-27T22:00:00Z,1994,05:20:00,09:40:00,206,20
3282,596,1995-05-19T22:00:00Z,1995,05:25:00,09:45:00,201,20
3283,596,1996-05-25T22:00:00Z,1996,05:15:00,09:35:00,209,20
3284,596,1997-05-18T22:00:00Z,1997,05:20:00,09:45:00,196,20
3285,596,1998-05-16T22:00:00Z,1998,05:30:00,09:50:00,204,20
3286,596,1999-05-22T22:00:00Z,1999,05:20:00,09:40:00,217,20
3287,596,2000-05-18T22:00:00Z,2000,05:20:00,09:40:00,211,20
3288,596,2001-05-24T22:00:00Z,2001,05:20:00,09:40:00,195,20
3289,596,2002-05-17T22:00:00Z,2002,05:20:00,09:40:00,218,20
3290,599,1990-05-21T22:00:00Z,1990,05:50:00,10:50:00,207,20
3291,599,1991-05-21T22:00:00Z,1991,06:00:00,10:00:00,202,20
3292,599,1992-05-16T22:00:00Z,1992,05:45:00,10:24:00,204,20
3293,599,1993-05-25T22:00:00Z,1993,05:49:00,10:08:00,172,20
3294,599,1994-06-27T22:00:00Z,1994,05:52:00,10:20:00,199,20
3295,599,1995-05-24T22:00:00Z,1995,05:53:00,10:40:00,184,20
3296,599,1996-05-24T22:00:00Z,1996,06:05:00,10:25:00,196,20
3297,599,1997-05-23T22:00:00Z,1997,05:45:00,10:20:00,173,19
3298,600,1991-06-01T22:00:00Z,1991,04:10:00,08:45:00,208,20
3299,602,1991-06-01T22:00:00Z,1991,05:15:00,09:12:00,176,20
3300,602,1992-05-29T22:00:00Z,1992,05:15:00,09:00:00,185,20
3301,602,1993-06-03T22:00:00Z,1993,05:00:00,09:00:00,190,20
3302,602,1994-04-28T22:00:00Z,1994,04:45:00,08:50:00,197,20
3303,602,1995-05-24T22:00:00Z,1995,05:00:00,09:00:00,175,20
3304,602,1996-05-31T22:00:00Z,1996,04:55:00,08:45:00,173,20
3305,602,1997-05-31T22:00:00Z,1997,05:00:00,09:00:00,156,20
3306,602,1998-05-29T22:00:00Z,1998,04:45:00,20:50:00,167,20
3307,602,1999-06-01T22:00:00Z,1999,05:00:00,08:54:00,167,20
3308,602,2000-05-31T22:00:00Z,2000,04:55:00,08:50:00,161,20
3309,602,2001-05-22T22:00:00Z,2001,05:05:00,09:05:00,154,20
3310,602,2002-05-31T22:00:00Z,2002,05:15:00,09:16:00,131,20
3311,604,1991-05-25T22:00:00Z,1991,04:50:00,08:20:00,243,20
3312,604,1992-05-27T22:00:00Z,1992,05:00:00,08:25:00,257,20
3313,604,1993-05-29T22:00:00Z,1993,04:55:00,08:20:00,246,20
3314,604,1994-05-20T22:00:00Z,1994,05:00:00,08:20:00,248,20
3315,604,1995-05-20T22:00:00Z,1995,04:50:00,08:20:00,254,20
3316,604,1996-05-26T22:00:00Z,1996,05:15:00,08:35:00,220,20
3317,604,1997-05-23T22:00:00Z,1997,04:55:00,08:15:00,217,20
3318,604,1998-05-20T22:00:00Z,1998,05:00:00,08:20:00,230,20
3319,604,1999-05-23T22:00:00Z,1999,04:55:00,08:15:00,247,20
3320,604,2000-05-20T22:00:00Z,2000,05:00:00,08:20:00,236,20
3321,604,2001-05-25T22:00:00Z,2001,04:50:00,08:15:00,236,20
3322,604,2002-05-19T22:00:00Z,2002,04:50:00,08:15:00,245,20
3323,605,1992-05-24T22:00:00Z,1992,19:00:00,21:30:00,103,12
3324,606,1994-05-31T22:00:00Z,1994,06:04:00,09:05:00,138,20
3325,606,1995-05-30T22:00:00Z,1995,06:02:00,09:05:00,143,20
3326,606,1996-05-29T22:00:00Z,1996,06:05:00,08:59:00,138,20
3327,606,1997-05-30T22:00:00Z,1997,06:04:00,09:04:00,148,20
3328,606,1998-05-29T22:00:00Z,1998,06:03:00,08:59:00,145,20
3329,606,1999-05-27T22:00:00Z,1999,05:57:00,08:57:00,143,20
3330,606,2000-05-30T22:00:00Z,2000,05:58:00,09:08:00,145,20
3331,606,2001-06-04T22:00:00Z,2001,06:00:00,09:05:00,119,20
3332,606,2002-06-01T22:00:00Z,2002,06:02:00,09:01:00,128,20
3333,607,1994-06-07T22:00:00Z,1994,04:38:00,08:29:00,203,20
3334,607,1995-06-07T22:00:00Z,1995,04:40:00,07:16:00,202,20
3335,607,1996-06-08T22:00:00Z,1996,05:03:00,08:01:00,206,20
3336,607,1997-06-09T22:00:00Z,1997,04:42:00,07:08:00,207,20
3337,607,1998-06-08T22:00:00Z,1998,04:35:00,07:25:00,205,20
3338,607,1999-06-11T22:00:00Z,1999,04:25:00,07:05:00,217,20
3339,607,2001-06-08T22:00:00Z,2001,04:35:00,07:32:00,274,20
3340,607,2002-06-11T22:00:00Z,2002,04:45:00,07:35:00,191,20
3341,608,1994-06-09T22:00:00Z,1994,04:55:00,08:46:00,217,20
3342,608,1996-06-09T22:00:00Z,1996,05:12:00,07:51:00,202,20
3343,608,1997-06-10T22:00:00Z,1997,05:07:00,07:23:00,217,20
3344,608,1998-06-10T22:00:00Z,1998,04:50:00,07:28:00,204,20
3345,608,1999-06-13T22:00:00Z,1999,05:00:00,07:30:00,231,20
3346,608,2001-06-09T22:00:00Z,2001,04:52:00,07:50:00,282,20
3347,608,2002-06-12T22:00:00Z,2002,04:50:00,07:38:00,235,20
3348,609,1994-06-04T22:00:00Z,1994,04:50:00,08:05:00,205,20
3349,609,1995-06-04T22:00:00Z,1995,04:45:00,07:55:00,188,20
3350,609,1996-06-01T22:00:00Z,1996,04:55:00,08:00:00,207,20
3351,609,1997-05-31T22:00:00Z,1997,04:50:00,07:50:00,200,20
3352,609,1998-05-31T22:00:00Z,1998,04:55:00,07:55:00,236,20
3353,609,1999-06-04T22:00:00Z,1999,04:50:00,08:00:00,218,20
3354,609,2000-05-31T22:00:00Z,2000,04:50:00,08:00:00,210,20
3355,609,2001-06-03T22:00:00Z,2001,04:55:00,08:10:00,196,20
3356,609,2002-05-31T22:00:00Z,2002,04:50:00,07:55:00,201,20
3357,610,1996-06-07T22:00:00Z,1996,04:00:00,06:20:00,193,20
3358,610,1997-06-12T22:00:00Z,1997,04:10:00,06:35:00,156,20
3359,610,1998-06-05T22:00:00Z,1998,03:43:00,06:18:00,161,20
3360,610,1999-06-12T22:00:00Z,1999,03:35:00,06:10:00,169,20
3361,610,2000-06-02T22:00:00Z,2000,03:30:00,05:45:00,147,20
3362,610,2002-06-08T22:00:00Z,2002,03:45:00,06:25:00,173,20
3363,611,1996-06-14T22:00:00Z,1996,06:00:00,10:00:00,218,16
3364,612,1996-06-07T22:00:00Z,1996,09:30:00,13:30:00,123,9
3365,613,1996-06-14T22:00:00Z,1996,13:30:00,14:00:00,125,12
3366,613,1997-06-12T22:00:00Z,1997,14:30:00,17:00:00,130,12
3367,613,1998-06-12T22:00:00Z,1998,14:45:00,17:10:00,133,12
3368,613,1999-06-21T22:00:00Z,1999,13:30:00,15:50:00,100,12
3369,613,2000-06-20T22:00:00Z,2000,13:00:00,15:15:00,127,12
3370,613,2001-06-21T22:00:00Z,2001,13:05:00,16:00:00,103,12
3371,614,1996-06-13T22:00:00Z,1996,10:00:00,14:00:00,86,11
3372,615,1997-06-17T22:00:00Z,1997,08:55:00,12:10:00,79,20
3373,615,1999-06-18T22:00:00Z,1999,05:00:00,09:00:00,114,10
3374,615,2000-06-20T22:00:00Z,2000,05:00:00,09:30:00,108,10
3375,616,1999-06-05T22:00:00Z,1999,05:20:00,08:05:00,247,20
3376,616,2000-06-10T22:00:00Z,2000,04:50:00,07:35:00,215,20
3377,616,2001-06-04T22:00:00Z,2001,05:20:00,08:13:00,224,20
3378,616,2002-06-04T22:00:00Z,2002,05:05:00,07:50:00,218,20
3379,617,1999-06-12T22:00:00Z,1999,19:00:00,20:30:00,55,8
3380,617,2000-06-18T22:00:00Z,2000,19:00:00,23:00:00,57,8
3381,618,2000-06-10T22:00:00Z,2000,08:30:00,12:20:00,153,20
3382,619,2001-05-31T22:00:00Z,2001,04:50:00,06:35:00,119,10
3383,619,2002-05-27T22:00:00Z,2002,04:50:00,06:35:00,120,10
3385,1534,1976-06-12T22:00:00Z,1976,05:30:00,05:30:00,156,10
3386,1534,1977-06-11T22:00:00Z,1977,05:30:00,05:30:00,167,10
3387,1535,1976-06-07T22:00:00Z,1976,03:30:00,03:30:00,231,20
3388,1536,1976-05-26T22:00:00Z,1976,06:00:00,06:00:00,292,20
3389,1536,1977-05-28T22:00:00Z,1977,05:30:00,05:30:00,250,20
3390,1536,1978-05-27T22:00:00Z,1978,05:30:00,05:30:00,291,20
3391,1537,1976-06-06T22:00:00Z,1976,05:15:00,05:15:00,279,20
3392,1537,1977-06-04T22:00:00Z,1977,05:15:00,05:15:00,278,20
3393,1538,1976-05-21T22:00:00Z,1976,13:40:00,13:40:00,135,20
3394,1538,1977-05-21T22:00:00Z,1977,13:00:00,13:00:00,141,20
3395,1538,1978-05-26T22:00:00Z,1978,14:30:00,14:30:00,126,20
3396,1538,1979-06-01T22:00:00Z,1979,14:10:00,14:10:00,92,20
3397,1538,1980-06-15T22:00:00Z,1980,13:45:00,13:45:00,81,20
3398,1539,1976-06-11T22:00:00Z,1976,14:30:00,14:30:00,130,20
3399,1540,1976-06-15T22:00:00Z,1976,07:00:00,07:00:00,133,20
3400,1540,1977-06-15T22:00:00Z,1977,06:45:00,06:45:00,143,20
3401,1540,1978-06-14T22:00:00Z,1978,06:30:00,06:30:00,142,20
3402,1541,1976-06-12T22:00:00Z,1976,06:00:00,06:00:00,179,20
3403,1541,1977-06-11T22:00:00Z,1977,06:15:00,06:15:00,230,20
3404,1542,1976-06-01T22:00:00Z,1976,09:26:00,09:26:00,118,20
3405,1542,1977-06-01T22:00:00Z,1977,09:15:00,09:15:00,112,20
3406,1542,1978-06-02T22:00:00Z,1978,09:10:00,09:10:00,135,20
3407,1542,1979-06-01T22:00:00Z,1979,09:25:00,09:25:00,113,20
3408,1542,1980-05-26T22:00:00Z,1980,10:00:00,10:00:00,106,20
3409,1542,1981-05-29T22:00:00Z,1981,10:25:00,10:25:00,120,20
3410,1542,1982-06-01T22:00:00Z,1982,10:15:00,10:15:00,100,20
3411,1543,1976-06-02T22:00:00Z,1976,09:05:00,09:05:00,133,20
3412,1543,1977-06-02T22:00:00Z,1977,09:30:00,09:30:00,136,20
3413,1543,1978-06-04T22:00:00Z,1978,09:20:00,09:20:00,119,20
3414,1543,1979-06-05T22:00:00Z,1979,09:15:00,09:15:00,144,20
3415,1543,1980-05-27T22:00:00Z,1980,09:45:00,09:45:00,139,20
3416,1543,1981-05-30T22:00:00Z,1981,10:00:00,10:00:00,111,20
3417,1543,1982-06-02T22:00:00Z,1982,10:00:00,10:00:00,112,20
3418,1544,1977-05-18T22:00:00Z,1977,06:00:00,06:00:00,271,20
3419,1545,1981-06-06T22:00:00Z,1981,06:45:00,06:45:00,304,20
3420,1545,1982-06-05T22:00:00Z,1982,06:15:00,06:15:00,319,20
3421,1545,1983-06-04T22:00:00Z,1983,06:00:00,06:00:00,333,20
3422,1545,1984-05-30T22:00:00Z,1984,06:15:00,06:15:00,385,20
3423,629,1981-05-14T22:00:00Z,1981,06:00:00,06:00:00,335,20
3424,629,1982-05-15T22:00:00Z,1982,05:45:00,05:45:00,339,20
3425,629,1983-05-14T22:00:00Z,1983,06:00:00,06:00:00,317,20
3426,629,1984-05-12T22:00:00Z,1984,06:00:00,06:00:00,338,20
3427,629,1986-05-18T22:00:00Z,1986,06:00:00,11:30:00,331,20
3428,629,1987-05-16T22:00:00Z,1987,06:15:00,11:30:00,310,20
3429,629,1988-05-14T22:00:00Z,1988,06:15:00,11:30:00,335,20
3430,629,1989-05-13T22:00:00Z,1989,06:15:00,11:15:00,333,20
3431,629,1990-05-19T22:00:00Z,1990,06:15:00,11:10:00,354,20
3432,629,1991-05-18T22:00:00Z,1991,06:10:00,11:00:00,314,20
3433,629,1992-05-14T22:00:00Z,1992,06:00:00,11:00:00,335,20
3434,629,1993-05-11T22:00:00Z,1993,06:10:00,10:55:00,344,20
3435,629,1994-05-11T22:00:00Z,1994,06:20:00,11:05:00,365,20
3436,629,1995-05-11T22:00:00Z,1995,06:20:00,11:05:00,332,20
3437,629,1996-05-12T22:00:00Z,1996,06:25:00,11:30:00,329,20
3438,629,1997-05-12T22:00:00Z,1997,06:20:00,11:15:00,301,20
3439,629,1998-05-16T22:00:00Z,1998,06:30:00,11:25:00,261,20
3440,629,1999-05-16T22:00:00Z,1999,06:25:00,11:30:00,302,20
3441,629,2000-05-10T22:00:00Z,2000,06:25:00,11:30:00,282,20
3442,629,2001-05-20T22:00:00Z,2001,06:15:00,11:30:00,265,20
3443,1546,1981-06-12T22:00:00Z,1981,13:58:00,13:58:00,64,11
3444,1546,1982-06-04T22:00:00Z,1982,14:25:00,14:25:00,132,20
3445,1546,1983-06-09T22:00:00Z,1983,14:15:00,14:15:00,132,20
3446,1547,1982-05-29T22:00:00Z,1982,05:45:00,05:45:00,292,20
3447,1547,1983-05-22T22:00:00Z,1983,06:00:00,06:00:00,336,20
3448,1547,1984-05-19T22:00:00Z,1984,06:00:00,06:00:00,334,20
3449,1548,1985-05-21T22:00:00Z,1985,08:00:00,08:00:00,111,20
3450,631,1986-05-31T22:00:00Z,1986,06:30:00,11:30:00,368,20
3451,631,1987-06-06T22:00:00Z,1987,06:00:00,11:00:00,342,20
3452,631,1988-05-28T22:00:00Z,1988,06:15:00,11:30:00,325,20
3453,631,1989-05-27T22:00:00Z,1989,06:00:00,11:30:00,346,20
3454,631,1990-06-02T22:00:00Z,1990,06:15:00,11:30:00,325,20
3455,631,1991-05-25T22:00:00Z,1991,06:20:00,11:15:00,323,20
3456,631,1992-05-27T22:00:00Z,1992,06:00:00,11:30:00,293,20
3457,631,1993-05-25T22:00:00Z,1993,06:15:00,11:10:00,293,20
3458,631,1994-05-28T22:00:00Z,1994,06:35:00,11:20:00,300,20
3459,631,1995-06-03T22:00:00Z,1995,06:45:00,11:35:00,304,20
3460,631,1996-06-01T22:00:00Z,1996,06:25:00,11:15:00,350,20
3461,631,1997-05-27T22:00:00Z,1997,06:40:00,11:40:00,262,20
3462,631,1998-05-30T22:00:00Z,1998,06:45:00,11:35:00,295,20
3463,631,1999-05-25T22:00:00Z,1999,06:15:00,11:30:00,313,20
3464,631,2000-05-30T22:00:00Z,2000,07:00:00,11:55:00,261,20
3465,631,2001-05-31T22:00:00Z,2001,06:45:00,11:55:00,282,20
3466,632,1987-06-04T22:00:00Z,1987,08:30:00,12:00:00,246,20
3467,632,1988-05-29T22:00:00Z,1988,08:00:00,14:00:00,229,20
3468,632,1989-06-11T22:00:00Z,1989,08:00:00,12:00:00,188,20
3469,632,1990-05-31T22:00:00Z,1990,09:00:00,12:30:00,212,20
3470,632,1991-06-08T22:00:00Z,1991,08:15:00,11:30:00,215,20
3471,632,1992-06-07T22:00:00Z,1992,08:00:00,11:15:00,223,20
3472,632,1993-05-29T22:00:00Z,1993,08:30:00,12:00:00,239,20
3473,632,1995-06-10T22:00:00Z,1995,08:30:00,12:00:00,198,20
3474,632,1996-05-31T22:00:00Z,1996,08:45:00,12:15:00,189,20
3475,632,1997-05-31T22:00:00Z,1997,08:45:00,12:15:00,218,20
3476,632,1998-05-29T22:00:00Z,1998,08:30:00,12:00:00,209,20
3477,632,1999-06-11T22:00:00Z,1999,08:30:00,12:30:00,195,20
3478,632,2000-06-04T22:00:00Z,2000,08:30:00,12:15:00,217,20
3479,632,2001-06-04T22:00:00Z,2001,08:30:00,12:30:00,212,20
3480,632,2002-06-04T22:00:00Z,2002,08:30:00,12:15:00,188,20
3481,1549,1987-06-06T22:00:00Z,1987,04:30:00,08:09:00,169,20
3482,1549,1988-06-05T22:00:00Z,1988,04:24:00,07:48:00,171,20
3483,1549,1989-06-08T22:00:00Z,1989,04:23:00,07:35:00,172,20
3484,1549,1990-06-09T22:00:00Z,1990,04:18:00,07:20:00,176,20
3485,1549,1991-06-08T22:00:00Z,1991,04:16:00,07:22:00,154,20
3486,634,1987-05-31T22:00:00Z,1987,14:10:00,17:40:00,263,20
3487,634,1988-06-08T22:00:00Z,1988,14:10:00,17:47:00,268,20
3488,634,1989-05-28T22:00:00Z,1989,14:40:00,18:20:00,259,20
3489,634,1990-06-11T22:00:00Z,1990,14:10:00,18:00:00,209,20
3490,635,1987-06-11T22:00:00Z,1987,13:40:00,16:30:00,118,20
3491,635,1988-06-06T22:00:00Z,1988,13:45:00,16:45:00,146,20
3492,635,1989-06-09T22:00:00Z,1989,14:00:00,17:00:00,135,20
3493,635,1990-06-12T22:00:00Z,1990,00:00:00,00:00:00,95,20
3494,637,1987-06-10T22:00:00Z,1987,03:55:00,07:05:00,127,20
3495,637,1988-06-20T22:00:00Z,1988,05:30:00,08:30:00,144,20
3496,637,1989-06-13T22:00:00Z,1989,04:00:00,07:15:00,127,20
3497,637,1990-06-15T22:00:00Z,1990,03:55:00,07:30:00,129,20
3498,1550,1988-06-03T22:00:00Z,1988,05:30:00,11:00:00,199,20
3499,1550,1989-06-09T22:00:00Z,1989,04:25:00,07:00:00,205,20
3500,639,1988-05-21T22:00:00Z,1988,06:00:00,11:30:00,368,20
3501,639,1989-05-20T22:00:00Z,1989,06:00:00,13:00:00,334,20
